HITId,Input.hit,item,prediction
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-loading-task5,no
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-popup-task1,not
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-popup-task2,not
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-popup-task3,not
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-popup-task4,not
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-popup-task5,not
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-pornographic-task1,no
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-pornographic-task2,no
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-pornographic-task3,no
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-pornographic-task4,no
3QGTX7BCHP2AQHIT7EJFAP23KVBZ5X,89,Answer.question-pornographic-task5,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-ad-task1,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-ad-task2,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-ad-task3,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-ad-task4,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-ad-task5,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-blank-task1,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-blank-task2,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-blank-task3,yes
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-blank-task4,yes
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-blank-task5,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-captcha-task1,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-captcha-task2,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-captcha-task3,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-captcha-task4,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-captcha-task5,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-cutoff-task1,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-cutoff-task2,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-cutoff-task3,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-cutoff-task4,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-cutoff-task5,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-error-task1,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-error-task2,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-error-task3,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-error-task4,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-error-task5,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-loading-task1,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-loading-task2,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-loading-task3,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-loading-task4,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-loading-task5,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-popup-task1,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-popup-task2,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-popup-task3,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-popup-task4,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-popup-task5,not
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-pornographic-task1,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-pornographic-task2,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-pornographic-task3,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-pornographic-task4,no
3HXCEECSQMT8S5SDIGOCLM0WF0FYZC,19,Answer.question-pornographic-task5,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-ad-task1,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-ad-task2,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-ad-task3,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-ad-task4,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-ad-task5,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-blank-task1,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-blank-task2,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-blank-task3,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-blank-task4,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-blank-task5,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-captcha-task1,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-captcha-task2,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-captcha-task3,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-captcha-task4,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-captcha-task5,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-cutoff-task1,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-cutoff-task2,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-cutoff-task3,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-cutoff-task4,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-cutoff-task5,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-error-task1,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-error-task2,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-error-task3,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-error-task4,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-error-task5,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-loading-task1,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-loading-task2,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-loading-task3,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-loading-task4,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-loading-task5,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-popup-task1,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-popup-task2,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-popup-task3,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-popup-task4,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-popup-task5,not
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-pornographic-task1,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-pornographic-task2,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-pornographic-task3,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-pornographic-task4,no
3P888QFVX3UNKZNKPXW1S2QQWNVOQX,92,Answer.question-pornographic-task5,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-ad-task1,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-ad-task2,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-ad-task3,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-ad-task4,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-ad-task5,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-blank-task1,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-blank-task2,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-blank-task3,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-blank-task4,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-blank-task5,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-captcha-task1,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-captcha-task2,very
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-captcha-task3,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-captcha-task4,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-captcha-task5,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-cutoff-task1,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-cutoff-task2,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-cutoff-task3,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-cutoff-task4,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-cutoff-task5,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-error-task1,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-error-task2,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-error-task3,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-error-task4,very
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-error-task5,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-loading-task1,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-loading-task2,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-loading-task3,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-loading-task4,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-loading-task5,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-popup-task1,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-popup-task2,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-popup-task3,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-popup-task4,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-popup-task5,not
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-pornographic-task1,yes
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-pornographic-task2,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-pornographic-task3,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-pornographic-task4,no
360ZO6N6J1JTSXLMVF62E3BWRNCM9U,34,Answer.question-pornographic-task5,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-ad-task1,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-ad-task2,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-ad-task3,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-ad-task4,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-ad-task5,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-blank-task1,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-blank-task2,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-blank-task3,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-blank-task4,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-blank-task5,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-captcha-task1,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-captcha-task2,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-captcha-task3,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-captcha-task4,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-captcha-task5,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-cutoff-task1,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-cutoff-task2,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-cutoff-task3,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-cutoff-task4,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-cutoff-task5,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-error-task1,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-error-task2,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-error-task3,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-error-task4,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-error-task5,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-loading-task1,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-loading-task2,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-loading-task3,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-loading-task4,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-loading-task5,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-popup-task1,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-popup-task2,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-popup-task3,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-popup-task4,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-popup-task5,not
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-pornographic-task1,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-pornographic-task2,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-pornographic-task3,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-pornographic-task4,no
3X2YVV51PU4784C5V4XW8VV4RD31WS,76,Answer.question-pornographic-task5,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-ad-task1,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-ad-task2,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-ad-task3,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-ad-task4,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-ad-task5,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-blank-task1,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-blank-task2,yes
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-blank-task3,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-blank-task4,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-blank-task5,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-captcha-task1,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-captcha-task2,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-captcha-task3,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-captcha-task4,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-captcha-task5,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-cutoff-task1,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-cutoff-task2,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-cutoff-task3,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-cutoff-task4,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-cutoff-task5,yes
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-error-task1,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-error-task2,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-error-task3,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-error-task4,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-error-task5,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-loading-task1,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-loading-task2,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-loading-task3,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-loading-task4,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-loading-task5,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-popup-task1,abit
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-popup-task2,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-popup-task3,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-popup-task4,not
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-popup-task5,very
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-pornographic-task1,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-pornographic-task2,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-pornographic-task3,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-pornographic-task4,no
371QPA24C2OFGN8B0ZSLLBO5NJL1T2,57,Answer.question-pornographic-task5,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-ad-task1,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-ad-task2,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-ad-task3,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-ad-task4,yes
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-ad-task5,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-blank-task1,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-blank-task2,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-blank-task3,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-blank-task4,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-blank-task5,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-captcha-task1,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-captcha-task2,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-captcha-task3,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-captcha-task4,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-captcha-task5,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-cutoff-task1,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-cutoff-task2,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-cutoff-task3,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-cutoff-task4,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-cutoff-task5,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-error-task1,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-error-task2,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-error-task3,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-error-task4,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-error-task5,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-loading-task1,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-loading-task2,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-loading-task3,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-loading-task4,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-loading-task5,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-popup-task1,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-popup-task2,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-popup-task3,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-popup-task4,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-popup-task5,not
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-pornographic-task1,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-pornographic-task2,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-pornographic-task3,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-pornographic-task4,no
3HJ1EVZS2OJYAB9YJE199P2KXI1R36,10,Answer.question-pornographic-task5,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-ad-task1,yes
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-ad-task2,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-ad-task3,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-ad-task4,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-ad-task5,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-blank-task1,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-blank-task2,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-blank-task3,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-blank-task4,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-blank-task5,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-captcha-task1,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-captcha-task2,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-captcha-task3,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-captcha-task4,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-captcha-task5,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-cutoff-task1,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-cutoff-task2,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-cutoff-task3,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-cutoff-task4,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-cutoff-task5,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-error-task1,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-error-task2,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-error-task3,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-error-task4,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-error-task5,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-loading-task1,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-loading-task2,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-loading-task3,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-loading-task4,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-loading-task5,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-popup-task1,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-popup-task2,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-popup-task3,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-popup-task4,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-popup-task5,not
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-pornographic-task1,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-pornographic-task2,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-pornographic-task3,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-pornographic-task4,no
3RSBJ6YZECQQTAXBBHL7G3MCPLMOF3,16,Answer.question-pornographic-task5,no
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-ad-task1,no
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-ad-task2,no
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-ad-task3,no
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-ad-task4,no
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-ad-task5,yes
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-blank-task1,no
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-blank-task2,no
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-blank-task3,no
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-blank-task4,no
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-blank-task5,no
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-captcha-task1,not
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-captcha-task2,not
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-captcha-task3,not
3IZPORCT1F9D4JGXYZQBDJ3UGNJHR3,31,Answer.question-captcha-task4,not
